HAUL_ID,EST_NUM_PERM3,log10_EST_NUM_PERM3,BOTTOM_DEPTH,CRUISE,DAY,GEAR_NAME,GMT_DATE_TIME_TXT,HAUL_PERFORMANCE,LAT,LON,MAX_GEAR_DEPTH,MESH,MONTH,STATION_NAME,VOLUME_FILTERED,YEAR,TAXA
2AK11 9 2 20BON 1,348.5545,2.543514897,93,2AK11,25,20BON,6/25/2011 0:14,GOOD,55.70833,-164.60167,93,153,6,9,21.02397,2011,Pseudocalanus spp.
2AR07 2 1 20BON 2,410.1289,2.613978006,70,2AR07,26,20BON,6/26/2007 4:01,GOOD,56.97183,-165.87367,65,153,6,2,4.08327,2007,Pseudocalanus spp.
2AR07 5 2 20BON 1,1329.7441,3.124094549,65,2AR07,29,20BON,6/29/2007 2:25,GOOD,57.64883,-167.12917,60,153,6,5,9.86656,2007,Pseudocalanus spp.
2AR08 2 1 20BON 1,275.5248,2.441734087,70,2AR08,21,20BON,6/21/2008 2:42,GOOD,57.03167,-167.10916,58,153,6,2,10.25921,2008,Pseudocalanus spp.
2AR08 7 1 20BON 1,950.3287,2.978330599,69,2AR08,27,20BON,6/27/2008 1:49,GOOD,57.47217,-169.39549,64,153,6,7,11.17929,2008,Pseudocalanus spp.
2AR08 8 1 20BON 1,354.4762,2.550810529,69,2AR08,29,20BON,6/29/2008 2:01,GOOD,57.67833,-170.198,63,153,6,8,11.37453,2008,Pseudocalanus spp.
2AR09 11 2 20BON 1,346.814,2.541347059,77,2AR09,21,20BON,6/21/2009 5:48,GOOD,57.02433,-168.31751,75,153,6,11,11.19524,2009,Pseudocalanus spp.
2AR09 15 2 20BON 1,251.7495,2.402690305,66,2AR09,25,20BON,6/25/2009 0:50,GOOD,58.308,-169.742,59,153,6,15,13.60083,2009,Pseudocalanus spp.
2AR09 18 2 20BON 1,287.2183,2.459721552,84,2AR09,29,20BON,6/29/2009 2:13,GOOD,58.02417,-170.99001,80,153,6,18,17.14707,2009,Pseudocalanus spp.
2AR09 19 2 20BON 1,402.6228,2.605975691,93,2AR09,30,20BON,6/30/2009 3:55,GOOD,58.30317,-171.65401,90,153,6,19,18.37551,2009,Pseudocalanus spp.
2DY08 2 2 20BON 1,164.2168,2.218054206,76,2DY08,7,20BON,5/7/2008 15:00,GOOD,56.66783,-163.86183,68,153,5,2,12.95848,2008,Pseudocalanus spp.
2DY08 3 2 20BON 1,177.8744,2.25254819,76,2DY08,7,20BON,5/7/2008 17:39,GOOD,56.7673,-164.3398,72,153,5,3,15.77144,2008,Pseudocalanus spp.
2DY08 4 2 20BON 1,164.731,2.219403751,71,2DY08,7,20BON,5/7/2008 20:35,GOOD,56.943,-163.8325,60,153,5,4,13.03945,2008,Pseudocalanus spp.
2DY08 5 1 20BON 1,251.8332,2.402834101,70,2DY08,7,20BON,5/7/2008 22:00,GOOD,57.01767,-164.21783,64,153,5,5,14.58108,2008,Pseudocalanus spp.
2DY08 6 7 20BON 1,174.8485,2.245138668,73,2DY08,8,20BON,5/8/2008 22:40,GOOD,57.86067,-168.87717,66,153,5,6,8.21282,2008,Pseudocalanus spp.
2DY08 7 3 20BON 1,156.1537,2.19632461,71,2DY08,9,20BON,5/9/2008 3:35,GOOD,57.88533,-168.98283,60,153,5,7,9.06799,2008,Pseudocalanus spp.
2DY08 8 1 20BON 1,195.2769,2.29286919,67,2DY08,9,20BON,5/9/2008 7:29,GOOD,57.653,-169.01534,65,153,5,8,9.29961,2008,Pseudocalanus spp.
2DY09 19 2 20BON 1,145.4577,2.16571221,71,2DY09,30,20BON,4/30/2009 6:35,GOOD,56.94733,-163.8295,61,153,4,19,12.72044,2009,Pseudocalanus spp.
2DY09 20 2 20BON 1,117.5572,2.073927934,70,2DY09,30,20BON,4/30/2009 8:39,GOOD,57.019,-164.21567,63,153,4,20,13.81454,2009,Pseudocalanus spp.
2DY09 21 2 20BON 1,193.1747,2.288192643,75,2DY09,30,20BON,4/30/2009 10:50,GOOD,56.774,-164.32401,69,153,4,21,17.12439,2009,Pseudocalanus spp.
2DY09 22 2 20BON 1,282.4921,2.452540961,76,2DY09,30,20BON,4/30/2009 12:59,GOOD,56.66667,-163.86951,69,153,4,22,16.21284,2009,Pseudocalanus spp.
2DY09 23 1 20BON 1,164.2939,2.218256827,73,2DY09,30,20BON,4/30/2009 14:27,GOOD,56.8635,-164.06084,68,153,4,23,14.93259,2009,Pseudocalanus spp.
2DY09 23 2 CALVET 1,0,0,73,2DY09,30,CALVET,4/30/2009 15:10,GOOD,56.86483,-164.05183,60,53,4,23,6.38782,2009,Pseudocalanus spp.
2DY09 23 4 CALVET 1,0,0,72,2DY09,30,CALVET,4/30/2009 16:11,GOOD,56.87083,-164.07784,60,53,4,23,4.74048,2009,Pseudocalanus spp.
2DY09 26 2 20BON 1,509.7304,2.708191709,72,2DY09,2,20BON,5/2/2009 9:18,GOOD,57.77934,-168.45799,66,153,5,26,15.3179,2009,Pseudocalanus spp.
2DY09 27 2 20BON 1,271.3988,2.43520519,70,2DY09,2,20BON,5/2/2009 12:06,GOOD,57.66183,-168.99451,62,153,5,27,15.7112,2009,Pseudocalanus spp.
2DY09 28 2 20BON 1,240.8576,2.383559739,68,2DY09,2,20BON,5/2/2009 14:23,GOOD,57.9255,-169.31667,58,153,5,28,13.55158,2009,Pseudocalanus spp.
2DY09 29 2 20BON 1,658.8065,2.81941659,71,2DY09,2,20BON,5/2/2009 17:10,GOOD,58.06617,-168.72267,61,153,5,29,12.02174,2009,Pseudocalanus spp.
2DY09 30 6 CALVET 1,0,0,72,2DY09,3,CALVET,5/3/2009 2:40,GOOD,57.85817,-168.86917,60,53,5,30,5.17584,2009,Pseudocalanus spp.
2DY09 30 7 CALVET 1,0,0,72,2DY09,3,CALVET,5/3/2009 2:56,GOOD,57.85733,-168.87317,60,53,5,30,5.05109,2009,Pseudocalanus spp.
2DY09 30 8 CALVET 1,0,0,72,2DY09,3,CALVET,5/3/2009 3:10,GOOD,57.85683,-168.8755,60,53,5,30,5.62053,2009,Pseudocalanus spp.
2DY09 30 9 20BON 1,398.1285,2.60111274,72,2DY09,3,20BON,5/3/2009 3:25,GOOD,57.859,-168.88316,66,153,5,30,13.4228,2009,Pseudocalanus spp.
2DY10 39 3 20BON 1,247.884,2.395996978,95,2DY10,10,20BON,5/10/2010 0:30,GOOD,55.8495,-164.35916,86,153,5,39,10.65014,2010,Pseudocalanus spp.
2DY10 40 3 20BON 1,264.3145,2.423760986,93,2DY10,10,20BON,5/10/2010 2:20,GOOD,55.962,-163.974,84,153,5,40,13.13587,2010,Pseudocalanus spp.
2DY10 41 2 20BON 1,150.8527,2.181422518,90,2DY10,10,20BON,5/10/2010 4:20,GOOD,56.1845,-164.19333,82,153,5,41,10.32353,2010,Pseudocalanus spp.
2DY10 42 2 20BON 1,302.7793,2.482558177,93,2DY10,10,20BON,5/10/2010 6:06,GOOD,56.06883,-164.56934,85,153,5,42,11.78416,2010,Pseudocalanus spp.
2DY10 43 2 20BON 1,156.1919,2.196430163,96,2DY10,10,20BON,5/10/2010 8:01,GOOD,55.9435,-164.96283,89,153,5,43,13.31694,2010,Pseudocalanus spp.
2DY10 44 2 20BON 1,220.8047,2.345970745,98,2DY10,10,20BON,5/10/2010 10:13,GOOD,55.725,-164.74733,90,153,5,44,11.15918,2010,Pseudocalanus spp.
2DY10 60 2 20BON 1,201.176,2.3057296,77,2DY10,12,20BON,5/12/2010 1:54,GOOD,56.66317,-163.86316,68,153,5,60,10.12333,2010,Pseudocalanus spp.
2DY10 62 3 20BON 1,138.3094,2.143980422,70,2DY10,12,20BON,5/12/2010 6:45,GOOD,57.019,-164.21167,62,153,5,62,9.71734,2010,Pseudocalanus spp.
2DY10 63 3 20BON 1,103.7908,2.020323156,75,2DY10,12,20BON,5/12/2010 8:57,GOOD,56.76567,-164.33116,68,153,5,63,10.32847,2010,Pseudocalanus spp.
2DY10 64 1 20BON 1,275.7879,2.442147101,73,2DY10,12,20BON,5/12/2010 10:42,GOOD,56.87417,-164.02066,67,153,5,64,8.24714,2010,Pseudocalanus spp.
2DY10 64 3 CALVET 1,0,0,73,2DY10,12,CALVET,5/12/2010 11:28,GOOD,56.87217,-164.01683,60,53,5,64,5.72328,2010,Pseudocalanus spp.
2DY12 100 1 20BON 1,217.733,2.339914309,60,2DY12,23,20BON,5/23/2012 23:31,GOOD,56.817,-160.2212,52,153,5,100,8.96511,2012,Pseudocalanus spp.
2DY12 103 1 20BON 1,204.5917,2.313005578,67,2DY12,24,20BON,5/24/2012 3:50,GOOD,56.69767,-160.6223,58,153,5,103,10.323,2012,Pseudocalanus spp.
2DY12 104 1 20BON 2,131.8174,2.123254974,71,2DY12,24,20BON,5/24/2012 5:36,GOOD,56.919,-160.8393,62,153,5,104,7.40418,2012,Pseudocalanus spp.
2DY12 105 1 20BON 1,30.1975,1.494119793,67,2DY12,24,20BON,5/24/2012 7:41,GOOD,57.22967,-160.6552,57,153,5,105,9.13985,2012,Pseudocalanus spp.
2DY12 106 1 20BON 1,30.4363,1.497431425,62,2DY12,24,20BON,5/24/2012 11:13,GOOD,57.477,-160.8837,53,153,5,106,8.21388,2012,Pseudocalanus spp.
2DY12 107 1 20BON 1,100.7038,2.00733718,63,2DY12,24,20BON,5/24/2012 12:48,GOOD,57.35917,-161.2852,53,153,5,107,6.5936,2012,Pseudocalanus spp.
2DY12 108 1 20BON 1,117.3824,2.07328714,54,2DY12,24,20BON,5/24/2012 14:13,GOOD,57.23983,-161.669,43,153,5,108,8.72361,2012,Pseudocalanus spp.
2DY12 109 1 20BON 1,89.7512,1.957852376,58,2DY12,24,20BON,5/24/2012 15:39,GOOD,57.12083,-162.0682,47,153,5,109,7.84391,2012,Pseudocalanus spp.
2DY12 110 2 20BON 1,58.8414,1.777001745,63,2DY12,24,20BON,5/24/2012 17:34,GOOD,57.00017,-162.4698,53,153,5,110,7.06986,2012,Pseudocalanus spp.
2DY12 111 1 20BON 1,124.1783,2.097529049,66,2DY12,24,20BON,5/24/2012 19:01,GOOD,56.88467,-162.8507,56,153,5,111,14.94625,2012,Pseudocalanus spp.
2DY12 112 1 20BON 1,75.6758,1.884658316,61,2DY12,24,20BON,5/24/2012 20:29,GOOD,57.1025,-163.0677,52,153,5,112,7.08285,2012,Pseudocalanus spp.
2DY12 113 2 20BON 1,112.2834,2.054166275,67,2DY12,24,20BON,5/24/2012 22:20,GOOD,56.98033,-163.4605,58,153,5,113,12.82469,2012,Pseudocalanus spp.
2DY12 114 1 20BON 1,247.43,2.395204039,77,2DY12,25,20BON,5/25/2012 3:27,GOOD,56.727,-165.2222,68,153,5,114,9.57039,2012,Pseudocalanus spp.
2DY12 115 1 20BON 1,117.2969,2.072973364,77,2DY12,25,20BON,5/25/2012 5:54,GOOD,56.82767,-165.8208,67,153,5,115,11.45811,2012,Pseudocalanus spp.
2DY12 116 1 20BON 1,315.448,2.500302355,74,2DY12,25,20BON,5/25/2012 7:23,GOOD,57.04633,-166.0343,66,153,5,116,14.20203,2012,Pseudocalanus spp.
2DY12 117 1 20BON 1,219.5698,2.343546049,76,2DY12,25,20BON,5/25/2012 8:56,GOOD,56.927,-166.4162,65,153,5,117,13.991,2012,Pseudocalanus spp.
2DY12 118 1 20BON 1,133.3834,2.128345625,82,2DY12,25,20BON,5/25/2012 10:27,GOOD,56.80667,-166.7952,72,153,5,118,13.91476,2012,Pseudocalanus spp.
2DY12 119 1 20BON 1,332.6204,2.523252599,98,2DY12,25,20BON,5/25/2012 11:56,GOOD,56.68733,-167.1817,88,153,5,119,16.16256,2012,Pseudocalanus spp.
2DY12 120 1 20BON 1,186.7863,2.273663905,80,2DY12,25,20BON,5/25/2012 13:31,GOOD,56.907,-167.394,70,153,5,120,13.7055,2012,Pseudocalanus spp.
2DY12 121 1 20BON 1,468.4547,2.671593691,76,2DY12,25,20BON,5/25/2012 15:07,GOOD,57.12567,-167.612,65,153,5,121,12.02251,2012,Pseudocalanus spp.
2DY12 122 2 20BON 1,212.9384,2.330288743,75,2DY12,25,20BON,5/25/2012 17:05,GOOD,57.3485,-167.8433,64,153,5,122,14.42671,2012,Pseudocalanus spp.
2DY12 123 1 20BON 1,173.2882,2.241267985,77,2DY12,25,20BON,5/25/2012 18:33,GOOD,57.22717,-168.208,67,153,5,123,13.29577,2012,Pseudocalanus spp.
2DY12 124 1 20BON 1,408.1973,2.611932759,79,2DY12,25,20BON,5/25/2012 20:10,GOOD,57.0095,-167.9897,69,153,5,124,15.36512,2012,Pseudocalanus spp.
2DY12 125 1 20BON 1,282.8739,2.453125464,96,2DY12,25,20BON,5/25/2012 21:51,GOOD,56.78783,-167.7707,87,153,5,125,17.19494,2012,Pseudocalanus spp.
2DY12 126 1 20BON 1,199.3648,2.301821427,108,2DY12,25,20BON,5/25/2012 23:46,GOOD,56.56683,-167.5537,100,153,5,126,17.97709,2012,Pseudocalanus spp.
2DY12 129 1 20BON 1,339.2962,2.531857099,92,2DY12,26,20BON,5/26/2012 4:57,GOOD,56.88683,-168.365,83,153,5,129,21.12609,2012,Pseudocalanus spp.
2DY12 130 1 20BON 1,371.9807,2.57168636,78,2DY12,26,20BON,5/26/2012 7:02,GOOD,57.1055,-168.5805,69,153,5,130,13.76416,2012,Pseudocalanus spp.
2DY12 131 1 20BON 1,543.5243,2.736017265,76,2DY12,26,20BON,5/26/2012 9:37,GOOD,57.32633,-168.8045,66,153,5,131,9.1845,2012,Pseudocalanus spp.
2DY12 132 1 20BON 1,201.6389,2.306722819,71,2DY12,26,20BON,5/26/2012 11:19,GOOD,57.54683,-169.0293,60,153,5,132,13.64816,2012,Pseudocalanus spp.
2DY12 134 2 20BON 1,78.2781,1.899153233,72,2DY12,26,20BON,5/26/2012 15:22,GOOD,57.76467,-168.4758,61,153,5,134,10.83317,2012,Pseudocalanus spp.
2DY12 135 2 20BON 1,87.1735,1.94533808,71,2DY12,26,20BON,5/26/2012 18:02,GOOD,58.236,-168.7323,60,153,5,135,12.48085,2012,Pseudocalanus spp.
2DY12 136 10 CALVET 1,0,0,72,2DY12,27,CALVET,5/27/2012 3:11,GOOD,57.85233,-168.8965,68,53,5,136,1.32518,2012,Pseudocalanus spp.
2DY12 136 11 CALVET 1,0,0,72,2DY12,27,CALVET,5/27/2012 3:32,GOOD,57.8515,-168.9013,67,53,5,136,1.19747,2012,Pseudocalanus spp.
2DY12 136 12 20BON 1,92.8089,1.972244043,72,2DY12,27,20BON,5/27/2012 3:57,GOOD,57.857,-168.8748,63,153,5,136,11.03343,2012,Pseudocalanus spp.
2DY12 136 9 CALVET 1,0,0,72,2DY12,27,CALVET,5/27/2012 2:48,GOOD,57.85583,-168.892,67,53,5,136,1.87498,2012,Pseudocalanus spp.
2DY12 137 1 20BON 1,102.0744,2.013150815,64,2DY12,27,20BON,5/27/2012 5:18,GOOD,57.7675,-169.254,54,153,5,137,11.91289,2012,Pseudocalanus spp.
2DY12 138 2 20BON 1,106.2839,2.030534553,68,2DY12,27,20BON,5/27/2012 6:50,GOOD,57.9265,-169.3272,58,153,5,138,9.48402,2012,Pseudocalanus spp.
2DY12 139 1 20BON 1,129.8075,2.116632645,70,2DY12,27,20BON,5/27/2012 7:35,GOOD,57.98466,-169.4705,60,153,5,139,9.24446,2012,Pseudocalanus spp.
2DY12 140 1 20BON 1,201.2785,2.305949724,73,2DY12,27,20BON,5/27/2012 9:01,GOOD,57.86783,-169.8418,64,153,5,140,8.42613,2012,Pseudocalanus spp.
2DY12 141 1 20BON 1,463.6236,2.667101265,73,2DY12,27,20BON,5/27/2012 10:30,GOOD,57.647,-169.6198,62,153,5,141,12.28583,2012,Pseudocalanus spp.
2DY12 142 1 20BON 1,256.9333,2.411507415,75,2DY12,27,20BON,5/27/2012 11:57,GOOD,57.4275,-169.3937,66,153,5,142,12.70368,2012,Pseudocalanus spp.
2DY12 143 1 20BON 1,458.7737,2.662544125,78,2DY12,27,20BON,5/27/2012 13:23,GOOD,57.206,-169.1742,67,153,5,143,13.67123,2012,Pseudocalanus spp.
2DY12 144 1 20BON 1,497.8284,2.697951171,81,2DY12,27,20BON,5/27/2012 16:04,GOOD,56.98767,-168.9527,70,153,5,144,15.68412,2012,Pseudocalanus spp.
2DY12 145 1 20BON 1,413.7944,2.617832884,101,2DY12,27,20BON,5/27/2012 19:21,GOOD,56.7715,-168.7385,90,153,5,145,17.94128,2012,Pseudocalanus spp.
2DY12 163 1 20BON 1,263.7509,2.422837445,79,2DY12,30,20BON,5/30/2012 6:17,GOOD,56.86883,-169.3318,70,153,5,163,14.80184,2012,Pseudocalanus spp.
2DY12 176 1 20BON 1,270.9306,2.434458081,98,2DY12,31,20BON,5/31/2012 3:31,GOOD,57.3915,-171.315,89,153,5,176,23.6223,2012,Pseudocalanus spp.
2DY12 177 1 20BON 1,289.2503,2.462772677,88,2DY12,31,20BON,5/31/2012 5:07,GOOD,57.51217,-170.9468,78,153,5,177,17.25841,2012,Pseudocalanus spp.
2DY12 178 1 20BON 1,456.0427,2.659956777,78,2DY12,31,20BON,5/31/2012 6:39,GOOD,57.63033,-170.5765,69,153,5,178,12.91107,2012,Pseudocalanus spp.
2DY12 179 1 20BON 1,1148.5964,3.060545395,74,2DY12,31,20BON,5/31/2012 8:09,GOOD,57.751,-170.2108,64,153,5,179,12.147,2012,Pseudocalanus spp.
2DY12 180 1 20BON 1,193.5847,2.289108689,78,2DY12,31,20BON,5/31/2012 9:39,GOOD,57.97133,-170.4365,66,153,5,180,12.06708,2012,Pseudocalanus spp.
2DY12 181 1 20BON 1,161.7212,2.211444138,73,2DY12,31,20BON,5/31/2012 11:03,GOOD,58.0865,-170.0758,63,153,5,181,11.27867,2012,Pseudocalanus spp.
2DY12 182 1 20BON 1,81.8205,1.918137848,72,2DY12,31,20BON,5/31/2012 12:25,GOOD,58.20667,-169.702,61,153,5,182,14.66624,2012,Pseudocalanus spp.
2DY12 183 1 20BON 1,130.0132,2.117315054,72,2DY12,31,20BON,5/31/2012 13:55,GOOD,58.42567,-169.9222,63,153,5,183,13.53709,2012,Pseudocalanus spp.
2DY12 185 1 20BON 1,123.898,2.096555484,80,2DY12,31,20BON,5/31/2012 16:46,GOOD,58.18767,-170.662,71,153,5,185,11.36419,2012,Pseudocalanus spp.
2DY12 186 1 20BON 1,131.5066,2.122237511,89,2DY12,31,20BON,5/31/2012 18:11,GOOD,58.06833,-171.0282,79,153,5,186,13.14003,2012,Pseudocalanus spp.
2DY12 187 1 20BON 1,164.09,2.217720768,84,2DY12,31,20BON,5/31/2012 19:52,GOOD,57.852,-170.8062,75,153,5,187,18.13638,2012,Pseudocalanus spp.
2DY12 188 1 20BON 1,277.0237,2.444081819,93,2DY12,31,20BON,5/31/2012 21:19,GOOD,57.72766,-171.1722,84,153,5,188,16.63395,2012,Pseudocalanus spp.
2DY12 189 2 20BON 1,216.3535,2.337166638,97,2DY12,31,20BON,5/31/2012 23:13,GOOD,57.95433,-171.4073,93,153,5,189,17.74874,2012,Pseudocalanus spp.
2DY12 190 1 20BON 2,380.8429,2.58188472,104,2DY12,1,20BON,6/1/2012 0:46,GOOD,57.832,-171.7648,94,153,6,190,22.18238,2012,Pseudocalanus spp.
2DY12 192 1 20BON 1,326.7836,2.515587221,101,2DY12,1,20BON,6/1/2012 4:15,GOOD,57.61133,-171.5355,92,153,6,192,18.01804,2012,Pseudocalanus spp.
2DY12 24 1 20BON 1,166.6013,2.224277383,109,2DY12,18,20BON,5/18/2012 19:42,GOOD,55.6065,-165.1323,100,153,5,24,17.67092,2012,Pseudocalanus spp.
2DY12 25 1 20BON 1,101.9746,2.012730114,104,2DY12,18,20BON,5/18/2012 21:22,GOOD,55.82583,-165.3453,92,153,5,25,18.82821,2012,Pseudocalanus spp.
2DY12 25 2 CALVET 1,0,0,104,2DY12,18,CALVET,5/18/2012 22:26,GOOD,55.82516,-165.3445,50,53,5,25,3.57975,2012,Pseudocalanus spp.
2DY12 26 1 20BON 1,130.9744,2.120489696,98,2DY12,18,20BON,5/18/2012 23:52,GOOD,56.04683,-165.5527,87,153,5,26,14.17072,2012,Pseudocalanus spp.
2DY12 27 1 20BON 1,201.1537,2.305681695,94,2DY12,19,20BON,5/19/2012 1:23,GOOD,56.26717,-165.7657,83,153,5,27,11.45392,2012,Pseudocalanus spp.
2DY12 28 1 20BON 1,216.1984,2.336856622,89,2DY12,19,20BON,5/19/2012 3:00,GOOD,56.49,-165.9823,77,153,5,28,18.35351,2012,Pseudocalanus spp.
2DY12 29 1 20BON 1,131.8123,2.123238298,81,2DY12,19,20BON,5/19/2012 4:35,GOOD,56.7075,-166.1973,70,153,5,29,22.33479,2012,Pseudocalanus spp.
2DY12 30 1 20BON 1,282.5959,2.452699948,80,2DY12,19,20BON,5/19/2012 6:37,GOOD,56.60517,-165.6042,71,153,5,30,14.94714,2012,Pseudocalanus spp.
2DY12 31 1 20BON 1,133.0878,2.127389265,87,2DY12,19,20BON,5/19/2012 8:10,GOOD,56.38483,-165.3865,77,153,5,31,14.42659,2012,Pseudocalanus spp.
2DY12 32 2 20BON 1,196.078,2.294638146,95,2DY12,19,20BON,5/19/2012 10:01,GOOD,56.1655,-165.175,85,153,5,32,16.97284,2012,Pseudocalanus spp.
2DY12 39 1 20BON 1,126.2575,2.104683387,98,2DY12,19,20BON,5/19/2012 15:34,GOOD,55.72783,-164.7407,87,153,5,39,15.20704,2012,Pseudocalanus spp.
2DY12 46 1 20BON 1,169.9444,2.232854878,95,2DY12,20,20BON,5/20/2012 2:55,GOOD,55.84383,-164.3577,85,153,5,46,16.57013,2012,Pseudocalanus spp.
2DY12 47 1 20BON 2,212.2555,2.328900241,94,2DY12,20,20BON,5/20/2012 4:29,GOOD,56.06767,-164.5722,84,153,5,47,16.28225,2012,Pseudocalanus spp.
2DY12 48 1 20BON 1,350.3757,2.545771724,91,2DY12,20,20BON,5/20/2012 6:00,GOOD,56.28316,-164.784,81,153,5,48,14.61289,2012,Pseudocalanus spp.
2DY12 50 1 20BON 1,218.5527,2.341538782,77,2DY12,20,20BON,5/20/2012 9:07,GOOD,56.626,-164.6202,67,153,5,50,11.85984,2012,Pseudocalanus spp.
2DY12 51 1 20BON 1,280.7879,2.449922341,84,2DY12,20,20BON,5/20/2012 10:39,GOOD,56.40583,-164.4027,74,153,5,51,15.04338,2012,Pseudocalanus spp.
2DY12 52 1 20BON 1,65.0883,1.820124581,90,2DY12,20,20BON,5/20/2012 12:12,GOOD,56.18733,-164.1905,80,153,5,52,18.68228,2012,Pseudocalanus spp.
2DY12 53 1 20BON 1,102.8148,2.016259272,93,2DY12,20,20BON,5/20/2012 13:46,GOOD,55.96633,-163.9708,83,153,5,53,13.6945,2012,Pseudocalanus spp.
2DY12 6 1 20BON 1,112.5189,2.055068174,95,2DY12,17,20BON,5/17/2012 12:24,GOOD,56.58683,-166.5898,85,153,5,6,17.63258,2012,Pseudocalanus spp.
2DY12 60 1 20BON 1,74.8795,1.88012446,90,2DY12,21,20BON,5/21/2012 1:00,GOOD,56.08683,-163.5867,81,153,5,60,18.80351,2012,Pseudocalanus spp.
2DY12 61 1 20BON 1,137.9236,2.142776029,87,2DY12,21,20BON,5/21/2012 2:29,GOOD,56.30567,-163.7992,76,153,5,61,19.02502,2012,Pseudocalanus spp.
2DY12 62 1 20BON 1,528.9469,2.724232356,81,2DY12,21,20BON,5/21/2012 4:00,GOOD,56.52617,-164.0138,71,153,5,62,15.97136,2012,Pseudocalanus spp.
2DY12 63 1 20BON 2,255.4427,2.408990341,75,2DY12,21,20BON,5/21/2012 5:28,GOOD,56.74267,-164.2302,66,153,5,63,13.52945,2012,Pseudocalanus spp.
2DY12 64 1 20BON 1,72.8208,1.868178747,75,2DY12,21,20BON,5/21/2012 7:36,GOOD,56.84566,-164.835,64,153,5,64,15.81967,2012,Pseudocalanus spp.
2DY12 65 1 20BON 1,63.8133,1.811664134,71,2DY12,21,20BON,5/21/2012 9:00,GOOD,56.96267,-164.4553,61,153,5,65,11.53366,2012,Pseudocalanus spp.
2DY12 66 1 20BON 1,82.1199,1.919705012,69,2DY12,21,20BON,5/21/2012 10:28,GOOD,57.08283,-164.069,59,153,5,66,12.46956,2012,Pseudocalanus spp.
2DY12 67 1 20BON 1,214.6231,2.333695286,72,2DY12,21,20BON,5/21/2012 12:01,GOOD,56.86033,-163.8515,62,153,5,67,13.71706,2012,Pseudocalanus spp.
2DY12 69 1 20BON 1,219.4204,2.343251786,77,2DY12,21,20BON,5/21/2012 21:43,GOOD,56.64,-163.6268,66,153,5,69,13.70884,2012,Pseudocalanus spp.
2DY12 7 1 20BON 1,120.9282,2.086104162,103,2DY12,17,20BON,5/17/2012 14:11,GOOD,56.36617,-166.3628,92,153,5,7,16.40642,2012,Pseudocalanus spp.
2DY12 70 1 20BON 1,263.1262,2.421811483,83,2DY12,21,20BON,5/21/2012 23:09,GOOD,56.42183,-163.4155,74,153,5,70,15.80991,2012,Pseudocalanus spp.
2DY12 78 1 20BON 1,164.0073,2.217503158,80,2DY12,22,20BON,5/22/2012 13:09,GOOD,56.54283,-163.0243,69,153,5,78,13.2677,2012,Pseudocalanus spp.
2DY12 79 1 20BON 1,331.2894,2.521516488,73,2DY12,22,20BON,5/22/2012 14:39,GOOD,56.76317,-163.2423,63,153,5,79,11.97744,2012,Pseudocalanus spp.
2DY12 80 2 20BON 1,118.801,2.078460443,76,2DY12,22,20BON,5/22/2012 16:58,GOOD,56.66,-162.6413,65,153,5,80,13.46789,2012,Pseudocalanus spp.
2DY12 86 1 20BON 1,404.0033,2.607458562,71,2DY12,23,20BON,5/23/2012 2:10,GOOD,56.56167,-162.0268,62,153,5,86,10.77219,2012,Pseudocalanus spp.
2DY12 87 1 20BON 1,125.1643,2.100936482,73,2DY12,23,20BON,5/23/2012 3:37,GOOD,56.78117,-162.2438,64,153,5,87,9.33174,2012,Pseudocalanus spp.
2DY12 88 1 20BON 1,87.2231,1.945582314,72,2DY12,23,20BON,5/23/2012 5:07,GOOD,56.896,-161.8495,63,153,5,88,8.52985,2012,Pseudocalanus spp.
2DY12 89 1 20BON 1,481.3485,2.683360932,89,2DY12,23,20BON,5/23/2012 6:35,GOOD,56.682,-161.6287,76,153,5,89,13.29598,2012,Pseudocalanus spp.
2DY12 95 2 20BON 1,356.3961,2.553149809,72,2DY12,23,20BON,5/23/2012 15:02,GOOD,56.578,-161.0232,62,153,5,95,6.01578,2012,Pseudocalanus spp.
2DY12 96 1 20BON 1,113.2989,2.058042051,66,2DY12,23,20BON,5/23/2012 16:34,GOOD,56.79933,-161.2378,55,153,5,96,10.59146,2012,Pseudocalanus spp.
2DY12 97 1 20BON 1,132.2214,2.124573993,73,2DY12,23,20BON,5/23/2012 18:03,GOOD,57.019,-161.4517,65,153,5,97,8.22863,2012,Pseudocalanus spp.
2DY12 98 1 20BON 1,105.0908,2.025677724,67,2DY12,23,20BON,5/23/2012 19:48,GOOD,57.14083,-161.0277,57,153,5,98,8.52597,2012,Pseudocalanus spp.
2DY12 99 1 20BON 1,85.3348,1.936185887,67,2DY12,23,20BON,5/23/2012 22:02,GOOD,57.03883,-160.44,57,153,5,99,10.40608,2012,Pseudocalanus spp.
2MF99 10 6 20BON 1,196.414,2.295377948,73,2MF99,25,20BON,4/25/1999 7:12,GOOD,56.874,-164.0657,68,153,4,10,9.53089,1999,Pseudocalanus spp.
2MF99 10 7 CALVET 1,0,0,73,2MF99,25,CALVET,4/25/1999 7:34,GOOD,56.8755,-164.0793,60,53,4,10,2.77734,1999,Pseudocalanus spp.
2MF99 10 8 CALVET 1,0,0,73,2MF99,25,CALVET,4/25/1999 7:46,GOOD,56.87717,-164.08681,60,53,4,10,2.46311,1999,Pseudocalanus spp.
